"tick","Id","OtherId","Type","Trust"
53,1,8,C,0.018867924528301886
53,2,7,C,0.2641509433962264
53,2,8,C,0.6981132075471698
53,2,9,C,0.5094339622641509
53,3,6,C,0.6981132075471698
53,3,7,C,0.0
53,3,9,C,0.0
53,4,6,C,0.5094339622641509
53,4,8,C,0.0
53,4,9,C,0.0
53,5,7,C,0.5094339622641509
53,5,8,C,0.32075471698113206
53,5,9,C,0.0
53,6,0,S,0.0
53,6,1,S,0.25
53,6,3,S,0.12731750085403615
53,6,4,S,0.14534020529865893
53,6,10,C,0.7735849056603774
53,6,15,C,0.0
53,7,1,S,0.14100615864064406
53,7,2,S,0.0
53,7,3,S,0.0
53,7,5,S,0.1209829025632292
53,7,15,C,0.7735849056603774
53,8,0,S,0.12594536295134504
53,8,1,S,0.0
53,8,2,S,0.1558359870843247
53,8,4,S,0.0
53,8,5,S,0.723918746151822
53,8,14,C,0.7735849056603774
53,9,0,S,0.0
53,9,2,S,0.1289678674943237
53,9,3,S,0.0
53,9,4,S,0.0
53,9,5,S,0.0
53,9,11,C,0.7735849056603774
53,10,6,S,0.13060632662202715
53,10,20,C,0.0
53,10,24,C,0.8490566037735849
53,10,12,C,0.0
53,11,9,S,0.05482339601878729
53,11,16,C,0.0
53,11,20,C,0.6226415094339622
53,11,22,C,0.8490566037735849
53,14,8,S,0.12428424324518916
53,14,20,C,0.8490566037735849
53,14,22,C,0.0
53,15,6,S,0.0
53,15,7,S,0.11820476070152117
53,15,18,C,0.8490566037735849
53,12,10,S,0.0
53,12,25,C,0.9245283018867925
53,16,11,S,0.0
53,16,21,C,0.9245283018867925
53,18,15,S,0.28524281208265667
53,18,17,C,0.7358490566037735
53,18,19,C,0.0
53,18,23,C,0.9245283018867925
53,18,25,C,0.0
53,18,13,C,0.0
53,20,10,S,0.0
53,20,11,S,0.0
53,20,14,S,0.31995447025730783
53,20,21,C,0.0
53,20,23,C,0.7358490566037735
53,20,13,C,0.9245283018867925
53,22,11,S,0.29037202170744175
53,22,14,S,0.0
53,22,17,C,0.0
53,22,19,C,0.9245283018867925
53,22,21,C,0.0
53,22,13,C,0.0
53,24,10,S,0.38458579839115997
53,24,17,C,0.9245283018867925
53,24,21,C,0.0
53,24,25,C,0.0
53,24,13,C,0.7358490566037735
53,13,18,S,0.0
53,13,20,S,0.17550202853169067
53,13,22,S,0.0
53,13,24,S,0.0
53,17,18,S,0.7187026457494844
53,17,22,S,0.0
53,17,24,S,0.7518773877163871
53,19,18,S,0.0
53,19,22,S,0.5310884554889294
53,21,16,S,0.0
53,21,20,S,0.0
53,21,22,S,0.0
53,21,24,S,0.0
53,23,18,S,0.5753712002792589
53,23,20,S,0.43973300878125354
53,25,18,S,0.0
53,25,24,S,0.0
53,25,12,S,0.006038697929561157
54,0,6,C,0.0
54,0,7,C,0.0
54,0,8,C,0.5185185185185185
54,0,9,C,0.7037037037037037
54,1,6,C,0.3148148148148148
54,1,7,C,0.7037037037037037
54,1,8,C,0.037037037037037035
54,2,7,C,0.2777777777777778
54,2,8,C,0.7037037037037037
54,2,9,C,0.5185185185185185
54,3,6,C,0.7037037037037037
54,3,7,C,0.0
54,3,9,C,0.0
54,4,6,C,0.5185185185185185
54,4,8,C,0.0
54,4,9,C,0.0
54,5,7,C,0.5185185185185185
54,5,8,C,0.3333333333333333
54,5,9,C,0.0
54,6,0,S,0.0
54,6,1,S,0.25
54,6,3,S,0.12731750085403615
54,6,4,S,0.14534020529865893
54,6,10,C,0.7777777777777778
54,6,15,C,0.0
54,7,0,S,0.0
54,7,1,S,0.14100615864064406
54,7,2,S,0.0
54,7,3,S,0.0
54,7,5,S,0.1209829025632292
54,7,15,C,0.7777777777777778
54,8,0,S,0.12619864275556522
54,8,1,S,0.0
54,8,2,S,0.1558359870843247
54,8,4,S,0.0
54,8,5,S,0.723918746151822
54,8,14,C,0.7777777777777778
54,9,0,S,0.0
54,9,2,S,0.14139874930272864
54,9,3,S,0.0
54,9,4,S,0.0
54,9,5,S,0.0
54,9,11,C,0.7777777777777778
54,10,6,S,0.13060632662202715
54,10,20,C,0.0
54,10,24,C,0.8518518518518519
54,10,12,C,0.0
54,11,9,S,0.053195784066352544
54,11,16,C,0.0
54,11,20,C,0.6296296296296297
54,11,22,C,0.8518518518518519
54,14,8,S,0.1233617584613746
54,14,20,C,0.8518518518518519
54,14,22,C,0.0
54,15,6,S,0.0
54,15,7,S,0.11820476070152117
54,15,18,C,0.8518518518518519
54,12,10,S,0.0
54,12,25,C,0.9259259259259259
54,16,11,S,0.0
54,16,21,C,0.9259259259259259
54,18,15,S,0.28524281208265667
54,18,17,C,0.7407407407407407
54,18,19,C,0.0
54,18,23,C,0.9259259259259259
54,18,25,C,0.0
54,18,13,C,0.0
54,20,10,S,0.0
54,20,11,S,0.0
54,20,14,S,0.31995447025730783
54,20,21,C,0.0
54,20,23,C,0.7407407407407407
54,20,13,C,0.9259259259259259
54,22,11,S,0.27490715419874057
54,22,14,S,0.0
54,22,17,C,0.0
54,22,19,C,0.9259259259259259
54,22,21,C,0.0
54,22,13,C,0.0
54,24,10,S,0.38458579839115997
54,24,17,C,0.9259259259259259
54,24,21,C,0.0
54,24,25,C,0.0
54,24,13,C,0.7407407407407407
54,13,18,S,0.0
54,13,20,S,0.19849966175988978
54,13,22,S,0.0
54,13,24,S,0.0
54,17,18,S,0.7187026457494844
54,17,22,S,0.0
54,17,24,S,0.7518773877163871
54,19,18,S,0.0
54,19,22,S,0.5150195127923639
54,21,16,S,0.0
54,21,20,S,0.0
54,21,22,S,0.0
54,21,24,S,0.0
54,23,18,S,0.5791408521352198
54,23,20,S,0.46751634063616965
54,25,18,S,0.0
54,25,24,S,0.0
54,25,12,S,0.0058703458529825205
55,0,6,C,0.0
55,0,7,C,0.0
55,0,8,C,0.5272727272727272
55,0,9,C,0.7090909090909091
55,1,6,C,0.32727272727272727
55,1,7,C,0.7090909090909091
55,1,8,C,0.05454545454545454
55,2,7,C,0.2909090909090909
55,2,8,C,0.7090909090909091
55,2,9,C,0.5272727272727272
55,3,6,C,0.7090909090909091
55,3,7,C,0.0
55,3,9,C,0.0
55,4,6,C,0.5272727272727272
55,4,8,C,0.0
55,4,9,C,0.0
55,5,7,C,0.5272727272727272
55,5,8,C,0.34545454545454546
55,5,9,C,0.0
55,6,0,S,0.0
55,6,1,S,0.25
55,6,3,S,0.12731750085403615
55,6,4,S,0.14534020529865893
55,6,10,C,0.7818181818181819
55,6,15,C,0.0
55,7,0,S,0.0
55,7,1,S,0.14100615864064406
55,7,2,S,0.0
55,7,3,S,0.0
55,7,5,S,0.1209829025632292
55,7,15,C,0.7818181818181819
55,8,0,S,0.12625182553505016
55,8,1,S,0.0
55,8,2,S,0.1558359870843247
55,8,4,S,0.0
55,8,5,S,0.361959373075911
55,8,14,C,0.7818181818181819
55,9,0,S,0.0
55,9,2,S,0.15191168297300298
55,9,3,S,0.0
55,9,4,S,0.0
55,9,5,S,0.0
55,9,11,C,0.7818181818181819
55,10,6,S,0.13060632662202715
55,10,20,C,0.0
55,10,24,C,0.8545454545454545
55,10,12,C,0.0
55,11,9,S,0.0798554718633782
55,11,16,C,0.0
55,11,20,C,0.6363636363636364
55,11,22,C,0.8545454545454545
55,14,8,S,0.13266875154243363
55,14,20,C,0.8545454545454545
55,14,22,C,0.0
55,15,6,S,0.0
55,15,7,S,0.11820476070152117
55,15,18,C,0.8545454545454545
55,12,10,S,0.0
55,12,25,C,0.9272727272727272
55,16,11,S,0.0
55,16,21,C,0.9272727272727272
55,18,15,S,0.28524281208265667
55,18,17,C,0.7454545454545455
55,18,19,C,0.0
55,18,23,C,0.9272727272727272
55,18,25,C,0.0
55,18,13,C,0.0
55,20,10,S,0.0
55,20,11,S,0.0
55,20,14,S,0.31995447025730783
55,20,21,C,0.0
55,20,23,C,0.7454545454545455
55,20,13,C,0.9272727272727272
55,22,11,S,0.31224284682849557
55,22,14,S,0.0
55,22,17,C,0.0
55,22,19,C,0.9272727272727272
55,22,21,C,0.0
55,22,13,C,0.0
55,24,10,S,0.38458579839115997
55,24,17,C,0.9272727272727272
55,24,21,C,0.0
55,24,25,C,0.0
55,24,13,C,0.7454545454545455
55,13,18,S,0.0
55,13,20,S,0.2201210751160453
55,13,22,S,0.0
55,13,24,S,0.0
55,17,18,S,0.7187026457494844
55,17,22,S,0.0
55,17,24,S,0.7518773877163871
55,19,18,S,0.0
55,19,22,S,0.49961799834397386
55,21,16,S,0.0
55,21,20,S,0.0
55,21,22,S,0.0
55,21,24,S,0.0
55,23,18,S,0.5834691681022471
55,23,20,S,0.49554684821448025
55,25,18,S,0.0
55,25,24,S,0.0
55,25,12,S,0.0057105233531976685
56,0,6,C,0.0
56,0,7,C,0.0
56,0,8,C,0.5357142857142857
56,0,9,C,0.7142857142857143
56,1,6,C,0.3392857142857143
56,1,7,C,0.7142857142857143
56,1,8,C,0.07142857142857142
56,2,7,C,0.30357142857142855
56,2,8,C,0.7142857142857143
56,2,9,C,0.5357142857142857
56,3,6,C,0.7142857142857143
56,3,7,C,0.0
56,3,9,C,0.0
56,4,6,C,0.5357142857142857
56,4,8,C,0.0
56,4,9,C,0.0
56,5,7,C,0.5357142857142857
56,5,8,C,0.35714285714285715
56,5,9,C,0.0
56,6,0,S,0.0
56,6,1,S,0.25
56,6,3,S,0.12731750085403615
56,6,4,S,0.14534020529865893
56,6,10,C,0.7857142857142857
56,6,15,C,0.0
56,7,0,S,0.0
56,7,1,S,0.14100615864064406
56,7,2,S,0.0
56,7,3,S,0.0
56,7,5,S,0.1209829025632292
56,7,15,C,0.7857142857142857
56,8,0,S,0.1262267006866164
56,8,1,S,0.0
56,8,2,S,0.1558359870843247
56,8,4,S,0.0
56,8,5,S,0.361959373075911
56,8,11,C,0.0
56,8,14,C,0.7857142857142857
56,9,0,S,0.0
56,9,2,S,0.16089730737381389
56,9,3,S,0.0
56,9,4,S,0.0
56,9,5,S,0.0
56,9,11,C,0.7857142857142857
56,10,6,S,0.13060632662202715
56,10,20,C,0.0
56,10,24,C,0.8571428571428571
56,10,12,C,0.017857142857142856
56,11,8,S,0.0
56,11,9,S,0.07758068347513167
56,11,16,C,0.017857142857142856
56,11,20,C,0.6428571428571429
56,11,22,C,0.8571428571428571
56,14,8,S,0.13266875154243363
56,14,20,C,0.8571428571428571
56,14,22,C,0.0
56,15,6,S,0.0
56,15,7,S,0.11820476070152117
56,15,18,C,0.8571428571428571
56,12,10,S,0.0
56,12,25,C,0.9285714285714286
56,16,11,S,0.0
56,16,21,C,0.9285714285714286
56,18,15,S,0.28524281208265667
56,18,17,C,0.75
56,18,19,C,0.0
56,18,23,C,0.9285714285714286
56,18,25,C,0.0
56,18,13,C,0.0
56,20,10,S,0.0
56,20,11,S,0.0
56,20,14,S,0.31995447025730783
56,20,21,C,0.0
56,20,23,C,0.75
56,20,13,C,0.9285714285714286
56,22,11,S,0.3465081557364528
56,22,14,S,0.0
56,22,17,C,0.0
56,22,19,C,0.9285714285714286
56,22,21,C,0.0
56,22,25,C,0.0
56,22,13,C,0.0
56,24,10,S,0.38458579839115997
56,24,17,C,0.9285714285714286
56,24,19,C,0.0
56,24,21,C,0.0
56,24,25,C,0.0
56,24,13,C,0.75
56,13,18,S,0.0
56,13,20,S,0.24028632830048033
56,13,22,S,0.0
56,13,24,S,0.0
56,17,18,S,0.7187026457494844
56,17,22,S,0.0
56,17,24,S,0.7518773877163871
56,19,18,S,0.0
56,19,22,S,0.48486360443359416
56,19,24,S,0.0
56,21,16,S,0.0
56,21,20,S,0.0
56,21,22,S,0.0
56,21,24,S,0.0
56,23,18,S,0.5882894008318149
56,23,20,S,0.5230296286128141
56,25,18,S,0.0
56,25,22,S,0.0
56,25,24,S,0.0
56,25,12,S,0.005558630110475223
57,0,6,C,0.0
57,0,7,C,0.0
57,0,8,C,0.543859649122807
57,0,9,C,0.7192982456140351
57,1,6,C,0.3508771929824561
57,1,7,C,0.7192982456140351
57,1,8,C,0.08771929824561403
57,2,7,C,0.3157894736842105
57,2,8,C,0.7192982456140351
57,2,9,C,0.543859649122807
57,3,6,C,0.7192982456140351
57,3,7,C,0.0
57,3,9,C,0.0
57,4,6,C,0.543859649122807
57,4,8,C,0.0
57,4,9,C,0.0
57,5,7,C,0.543859649122807
57,5,8,C,0.3684210526315789
57,5,9,C,0.0
57,6,0,S,0.0
57,6,1,S,0.25
57,6,3,S,0.12731750085403615
57,6,4,S,0.14534020529865893
57,6,10,C,0.7894736842105263
57,6,15,C,0.0
57,7,0,S,0.0
57,7,1,S,0.14100615864064406
57,7,2,S,0.0
57,7,3,S,0.0
57,7,5,S,0.1209829025632292
57,7,15,C,0.7894736842105263
57,8,0,S,0.12644730808988394
57,8,1,S,0.0
57,8,2,S,0.1558359870843247
57,8,4,S,0.0
57,8,5,S,0.361959373075911
57,8,11,C,0.0
57,8,14,C,0.7894736842105263
57,9,0,S,0.0
57,9,2,S,0.16871003120433292
57,9,3,S,0.0
57,9,4,S,0.0
57,9,5,S,0.0
57,9,11,C,0.7894736842105263
57,9,15,C,0.0
57,10,6,S,0.13060632662202715
57,10,20,C,0.0
57,10,24,C,0.8596491228070176
57,10,12,C,0.03508771929824561
57,11,8,S,0.0
57,11,9,S,0.07541491083937081
57,11,16,C,0.03508771929824561
57,11,20,C,0.6491228070175439
57,11,22,C,0.8596491228070176
57,14,8,S,0.13266875154243363
57,14,20,C,0.8596491228070176
57,14,22,C,0.0
57,15,6,S,0.0
57,15,7,S,0.11820476070152117
57,15,9,S,0.0
57,15,18,C,0.8596491228070176
57,12,10,S,0.0
57,12,25,C,0.9298245614035088
57,16,11,S,0.0
57,16,21,C,0.9298245614035088
57,18,15,S,0.28524281208265667
57,18,17,C,0.7543859649122807
57,18,19,C,0.0
57,18,21,C,0.0
57,18,23,C,0.9298245614035088
57,18,25,C,0.0
57,18,13,C,0.0
57,20,10,S,0.0
57,20,11,S,0.0
57,20,14,S,0.31995447025730783
57,20,21,C,0.0
57,20,23,C,0.7543859649122807
57,20,13,C,0.9298245614035088
57,22,11,S,0.37803500401324236
57,22,14,S,0.0
57,22,17,C,0.0
57,22,19,C,0.9298245614035088
57,22,21,C,0.0
57,22,25,C,0.0
57,22,13,C,0.0
57,24,10,S,0.38458579839115997
57,24,17,C,0.9298245614035088
57,24,19,C,0.0
57,24,21,C,0.0
57,24,25,C,0.0
57,24,13,C,0.7543859649122807
57,13,18,S,0.0
57,13,20,S,0.25894619995523344
57,13,22,S,0.0
57,13,24,S,0.0
57,17,18,S,0.7187026457494844
57,17,22,S,0.0
57,17,24,S,0.7561826506560326
57,19,18,S,0.0
57,19,22,S,0.47073422553504646
57,19,24,S,0.0
57,21,16,S,0.0
57,21,18,S,0.0
57,21,20,S,0.0
57,21,22,S,0.0
57,21,24,S,0.0
57,23,18,S,0.5935363818858145
57,23,20,S,0.5494296156828584
57,25,18,S,0.0
57,25,22,S,0.0
57,25,24,S,0.0
57,25,12,S,0.005414118899686888
58,0,6,C,0.0
58,0,7,C,0.0
58,0,8,C,0.5517241379310345
58,0,9,C,0.7241379310344828
58,1,6,C,0.3620689655172414
58,1,7,C,0.7241379310344828
58,1,8,C,0.10344827586206896
58,2,7,C,0.3275862068965517
58,2,8,C,0.7241379310344828
58,2,9,C,0.5517241379310345
58,3,6,C,0.7241379310344828
58,3,7,C,0.0
58,3,9,C,0.0
58,4,6,C,0.5517241379310345
58,4,8,C,0.0
58,4,9,C,0.0
58,5,7,C,0.5517241379310345
58,5,8,C,0.3793103448275862
58,5,9,C,0.0
58,6,0,S,0.0
58,6,1,S,0.25
58,6,3,S,0.12731750085403615
58,6,4,S,0.14534020529865893
58,6,10,C,0.7931034482758621
58,6,15,C,0.0
58,7,0,S,0.0
58,7,1,S,0.14100615864064406
58,7,2,S,0.0
58,7,3,S,0.0
58,7,5,S,0.1209829025632292
58,7,15,C,0.7931034482758621
58,8,0,S,0.12653988748977124
58,8,1,S,0.0
58,8,2,S,0.1558359870843247
58,8,4,S,0.0
58,8,5,S,0.361959373075911
58,8,11,C,0.0
58,8,14,C,0.7931034482758621
58,9,0,S,0.0
58,9,2,S,0.17523903421613396
58,9,3,S,0.0
58,9,4,S,0.0
58,9,5,S,0.0
58,9,11,C,0.7931034482758621
58,9,15,C,0.0
58,10,6,S,0.13060632662202715
58,10,20,C,0.0
58,10,24,C,0.8620689655172413
58,10,12,C,0.05172413793103448
58,11,8,S,0.0
58,11,9,S,0.07541491083937081
58,11,16,C,0.05172413793103448
58,11,20,C,0.6551724137931034
58,11,22,C,0.8620689655172413
58,14,8,S,0.13266875154243363
58,14,18,C,0.0
58,14,20,C,0.8620689655172413
58,14,22,C,0.0
58,15,6,S,0.0
58,15,7,S,0.11820476070152117
58,15,9,S,0.0
58,15,18,C,0.8620689655172413
58,12,10,S,1.0
58,12,25,C,0.9310344827586207
58,16,11,S,0.5
58,16,21,C,0.9310344827586207
58,18,14,S,0.0
58,18,15,S,0.28524281208265667
58,18,17,C,0.7586206896551724
58,18,19,C,0.0
58,18,21,C,0.0
58,18,23,C,0.9310344827586207
58,18,25,C,0.0
58,18,13,C,0.0
58,20,10,S,0.0
58,20,11,S,0.0
58,20,14,S,0.31995447025730783
58,20,21,C,0.0
58,20,23,C,0.7586206896551724
58,20,13,C,0.9310344827586207
58,22,11,S,0.4071115384497851
58,22,14,S,0.0
58,22,17,C,0.0
58,22,19,C,0.9310344827586207
58,22,21,C,0.0
58,22,25,C,0.0
58,22,13,C,0.0
58,24,10,S,0.38458579839115997
58,24,17,C,0.9310344827586207
58,24,19,C,0.0
58,24,21,C,0.0
58,24,25,C,0.0
58,24,13,C,0.7586206896551724
58,13,18,S,0.0
58,13,20,S,0.2760739223843778
58,13,22,S,0.0
58,13,24,S,0.0
58,17,18,S,0.7426784268640898
58,17,22,S,0.0
58,17,24,S,0.7607530350469035
58,19,18,S,0.0
58,19,22,S,0.48594390344393124
58,19,24,S,0.0
58,21,16,S,0.0
58,21,18,S,0.0
58,21,20,S,0.0
58,21,22,S,0.0
58,21,24,S,0.0
58,23,18,S,0.5991474603081599
58,23,20,S,0.5744183440213353
58,25,18,S,0.0
58,25,22,S,0.0
58,25,24,S,0.0
58,25,12,S,0.005276489987729728
59,0,6,C,0.0
59,0,7,C,0.0
59,0,8,C,0.559322033898305
59,0,9,C,0.7288135593220338
59,1,6,C,0.3728813559322034
59,1,7,C,0.7288135593220338
59,1,8,C,0.11864406779661017
59,2,7,C,0.3389830508474576
59,2,8,C,0.7288135593220338
59,2,9,C,0.559322033898305
59,3,6,C,0.7288135593220338
59,3,7,C,0.0
59,3,9,C,0.0
59,4,6,C,0.559322033898305
59,4,8,C,0.0
59,4,9,C,0.0
59,5,7,C,0.559322033898305
59,5,8,C,0.3898305084745763
59,5,9,C,0.0
59,6,0,S,0.0
59,6,1,S,0.25
59,6,3,S,0.12731750085403615
59,6,4,S,0.14534020529865893
59,6,10,C,0.7966101694915254
59,6,15,C,0.0
59,7,0,S,0.0
59,7,1,S,0.14100615864064406
59,7,2,S,0.0
59,7,3,S,0.0
59,7,5,S,0.1209829025632292
59,7,15,C,0.7966101694915254
59,8,0,S,0.12659896639972043
59,8,1,S,0.0
59,8,2,S,0.1558359870843247
59,8,4,S,0.0
59,8,5,S,0.361959373075911
59,8,11,C,0.0
59,8,14,C,0.7966101694915254
59,9,0,S,0.0
59,9,2,S,0.1807939685223884
59,9,3,S,0.0
59,9,4,S,0.0
59,9,5,S,0.0
59,9,11,C,0.7966101694915254
59,9,15,C,0.0
59,10,6,S,0.13060632662202715
59,10,20,C,0.0
59,10,24,C,0.864406779661017
59,10,12,C,0.06779661016949153
59,11,8,S,0.0
59,11,9,S,0.07541491083937081
59,11,16,C,0.06779661016949153
59,11,20,C,0.6610169491525424
59,11,22,C,0.864406779661017
59,14,8,S,0.13266875154243363
59,14,18,C,0.0
59,14,20,C,0.864406779661017
59,14,22,C,0.0
59,15,6,S,0.0
59,15,7,S,0.11820476070152117
59,15,9,S,0.0
59,15,18,C,0.864406779661017
59,12,10,S,1.0
59,12,25,C,0.9322033898305084
59,16,11,S,0.5
59,16,21,C,0.9322033898305084
59,18,14,S,0.0
59,18,15,S,0.28524281208265667
59,18,17,C,0.7627118644067796
59,18,19,C,0.0
59,18,21,C,0.0
59,18,23,C,0.9322033898305084
59,18,25,C,0.0
59,18,13,C,0.0
59,20,10,S,0.0
59,20,11,S,0.0
59,20,14,S,0.31995447025730783
59,20,21,C,0.0
59,20,23,C,0.7627118644067796
59,20,13,C,0.9322033898305084
59,22,11,S,0.43398888088505955
59,22,14,S,0.0
59,22,17,C,0.0
59,22,19,C,0.9322033898305084
59,22,21,C,0.0
59,22,25,C,0.0
59,22,13,C,0.0
59,24,10,S,0.38458579839115997
59,24,17,C,0.9322033898305084
59,24,19,C,0.0
59,24,21,C,0.0
59,24,25,C,0.0
59,24,13,C,0.7627118644067796
59,13,18,S,0.0
59,13,20,S,0.2760739223843778
59,13,22,S,0.0
59,13,24,S,0.0
59,17,18,S,0.763651434985963
59,17,22,S,0.0
59,17,24,S,0.7655310849934001
59,19,18,S,0.0
59,19,22,S,0.5005039334392426
59,19,24,S,0.0
59,21,16,S,0.0
59,21,18,S,0.0
59,21,20,S,0.0
59,21,22,S,0.0
59,21,24,S,0.0
59,23,18,S,0.6050632301142275
59,23,20,S,0.5978219026402462
59,25,18,S,0.0
59,25,22,S,0.0
59,25,24,S,0.0
59,25,12,S,0.0051452862137437
60,0,6,C,0.0
60,0,7,C,0.0
60,0,8,C,0.5666666666666667
60,0,9,C,0.7333333333333333
60,1,6,C,0.38333333333333336
60,1,7,C,0.7333333333333333
60,1,8,C,0.13333333333333333
60,2,7,C,0.35
60,2,8,C,0.7333333333333333
60,2,9,C,0.5666666666666667
60,3,6,C,0.7333333333333333
60,3,7,C,0.0
60,3,9,C,0.0
60,4,6,C,0.5666666666666667
60,4,8,C,0.0
60,4,9,C,0.0
60,5,7,C,0.5666666666666667
60,5,8,C,0.4
60,5,9,C,0.0
60,6,0,S,0.0
60,6,1,S,0.25
60,6,3,S,0.12731750085403615
60,6,4,S,0.14534020529865893
60,6,10,C,0.8
60,6,15,C,0.0
60,7,0,S,0.0
60,7,1,S,0.14100615864064406
60,7,2,S,0.0
60,7,3,S,0.0
60,7,5,S,0.1209829025632292
60,7,15,C,0.8
60,8,0,S,0.1268913965904323
60,8,1,S,0.0
60,8,2,S,0.1558359870843247
60,8,4,S,0.0
60,8,5,S,0.361959373075911
60,8,11,C,0.016666666666666666
60,8,14,C,0.8
60,9,0,S,0.0
60,9,2,S,0.1856430510542069
60,9,3,S,0.0
60,9,4,S,0.0
60,9,5,S,0.0
60,9,11,C,0.8
60,9,15,C,0.0
60,10,6,S,0.13060632662202715
60,10,20,C,0.0
60,10,24,C,0.8666666666666667
60,10,12,C,0.08333333333333333
60,11,8,S,0.0
60,11,9,S,0.09549341259146148
60,11,16,C,0.08333333333333333
60,11,20,C,0.6666666666666666
60,11,22,C,0.8666666666666667
60,14,8,S,0.13266875154243363
60,14,18,C,0.0
60,14,20,C,0.8666666666666667
60,14,22,C,0.0
60,15,6,S,0.0
60,15,7,S,0.11820476070152117
60,15,9,S,0.0
60,15,18,C,0.8666666666666667
60,12,10,S,1.0
60,12,25,C,0.9333333333333333
60,16,11,S,0.5
60,16,21,C,0.9333333333333333
60,18,14,S,0.0
60,18,15,S,0.28524281208265667
60,18,17,C,0.7666666666666667
60,18,19,C,0.0
60,18,21,C,0.0
60,18,23,C,0.9333333333333333
60,18,25,C,0.0
60,18,13,C,0.0
60,20,10,S,0.0
60,20,11,S,0.0
60,20,14,S,0.31995447025730783
60,20,21,C,0.0
60,20,23,C,0.7666666666666667
60,20,13,C,0.9333333333333333
60,22,11,S,0.4588866957874255
60,22,14,S,0.0
60,22,17,C,0.0
60,22,19,C,0.9333333333333333
60,22,21,C,0.0
60,22,25,C,0.0
60,22,13,C,0.0
60,24,10,S,0.38458579839115997
60,24,17,C,0.9333333333333333
60,24,19,C,0.0
60,24,21,C,0.0
60,24,25,C,0.0
60,24,13,C,0.7666666666666667
60,13,18,S,0.0
60,13,20,S,0.2760739223843778
60,13,22,S,0.0
60,13,24,S,0.0
60,17,18,S,0.7043413061103893
60,17,22,S,0.0
60,17,24,S,0.7704641843738032
60,19,18,S,0.0
60,19,22,S,0.5144415217990328
60,19,24,S,0.0
60,21,16,S,0.0
60,21,18,S,0.0
60,21,20,S,0.0
60,21,22,S,0.0
60,21,24,S,0.0
60,23,18,S,0.6100565759629568
60,23,20,S,0.6195761867241192
60,25,18,S,0.0
60,25,22,S,0.0
60,25,24,S,0.0
60,25,12,S,0.005020088658171503
61,0,6,C,0.0
61,0,7,C,0.0
61,0,8,C,0.5737704918032787
61,0,9,C,0.7377049180327869
61,1,6,C,0.39344262295081966
61,1,7,C,0.7377049180327869
61,1,8,C,0.14754098360655737
61,2,7,C,0.36065573770491804
61,2,8,C,0.7377049180327869
61,2,9,C,0.5737704918032787
61,3,6,C,0.7377049180327869
61,3,7,C,0.0
61,3,9,C,0.0
61,4,6,C,0.5737704918032787
61,4,8,C,0.0
61,4,9,C,0.0
61,5,7,C,0.5737704918032787
61,5,8,C,0.4098360655737705
61,5,9,C,0.0
61,6,0,S,0.0
61,6,1,S,0.25
61,6,3,S,0.12731750085403615
61,6,4,S,0.14534020529865893
61,6,10,C,0.8032786885245902
61,6,15,C,0.0
61,7,0,S,0.0
61,7,1,S,0.14100615864064406
61,7,2,S,0.0
61,7,3,S,0.0
61,7,5,S,0.1209829025632292
61,7,15,C,0.8032786885245902
61,8,0,S,0.1268913965904323
61,8,1,S,0.0
61,8,2,S,0.1558359870843247
61,8,4,S,0.0
61,8,5,S,0.361959373075911
61,8,11,C,0.03278688524590164
61,8,14,C,0.8032786885245902
61,9,0,S,0.0
61,9,2,S,0.1900133287443716
61,9,3,S,0.0
61,9,4,S,0.0
61,9,5,S,0.0
61,9,11,C,0.8032786885245902
61,9,15,C,0.0
61,10,6,S,0.13060632662202715
61,10,20,C,0.0
61,10,24,C,0.8688524590163934
61,10,12,C,0.09836065573770492
61,11,8,S,0.0
61,11,9,S,0.04774670629573074
61,11,16,C,0.09836065573770492
61,11,20,C,0.6721311475409836
61,11,22,C,0.8688524590163934
61,14,8,S,0.13266875154243363
61,14,18,C,0.0
61,14,20,C,0.8688524590163934
61,14,22,C,0.0
61,15,6,S,0.0
61,15,7,S,0.11820476070152117
61,15,9,S,0.0
61,15,18,C,0.8688524590163934
61,12,10,S,1.0
61,12,25,C,0.9344262295081968
61,16,11,S,0.5
61,16,21,C,0.9344262295081968
61,18,14,S,0.0
61,18,15,S,0.28524281208265667
61,18,17,C,0.7704918032786885
61,18,19,C,0.0
61,18,21,C,0.0
61,18,23,C,0.9344262295081968
61,18,25,C,0.0
61,18,13,C,0.0
61,20,10,S,0.0
61,20,11,S,0.0
61,20,14,S,0.31995447025730783
61,20,21,C,0.0
61,20,23,C,0.7704918032786885
61,20,13,C,0.9344262295081968
61,22,11,S,0.4588866957874255
61,22,14,S,0.0
61,22,17,C,0.0
61,22,19,C,0.9344262295081968
61,22,21,C,0.0
61,22,25,C,0.0
61,22,13,C,0.0
61,24,10,S,0.38458579839115997
61,24,17,C,0.9344262295081968
61,24,19,C,0.0
61,24,21,C,0.0
61,24,25,C,0.0
61,24,13,C,0.7704918032786885
61,13,18,S,0.0
61,13,20,S,0.2760739223843778
61,13,22,S,0.0
61,13,24,S,0.0
61,17,18,S,0.6523363699444371
61,17,22,S,0.0
61,17,24,S,0.7755048805000826
61,19,18,S,0.0
61,19,22,S,0.527783811217176
61,19,24,S,0.0
61,21,16,S,0.021721385681550326
61,21,18,S,0.0
61,21,20,S,0.0
61,21,22,S,0.0
